question_id	query_edge_key	edge_id	subject	predicate	object	subject_label	object_label	provenance
Q1	e0	e_1	MONDO:0005180	biolink:related_to	NCBIGene:348	Parkinson disease	APOE	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q1	e0	e_2	NCBIGene:348	biolink:genetically_associated_with	MONDO:0005180	APOE	Parkinson disease	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_1	MONDO:0004975	biolink:regulates	NCBIGene:351	Alzheimer disease	APP	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_2	MONDO:0004975	biolink:related_to	NCBIGene:351	Alzheimer disease	APP	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	uuid:0ea2ee92-198e-11f0-be82-6045bdb3d4c0	NCBIGene:351	biolink:causes	MONDO:0007088	APP	Alzheimer disease type 1	infores:omim(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:medgen(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	uuid:126375fd-198e-11f0-be82-6045bdb3d4c0	NCBIGene:351	biolink:has_phenotype	MONDO:0004975	APP	Alzheimer disease	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_5	NCBIGene:351	biolink:genetically_associated_with	MONDO:0007088	APP	Alzheimer disease type 1	infores:monarchinitiative(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_6	NCBIGene:351	biolink:genetically_associated_with	MONDO:0004975	APP	Alzheimer disease	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_7	NCBIGene:351	biolink:genetically_associated_with	MONDO:0004975	APP	Alzheimer disease	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_8	NCBIGene:351	biolink:genetically_associated_with	MONDO:0004975	APP	Alzheimer disease	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_9	NCBIGene:351	biolink:genetically_associated_with	MONDO:0007088	APP	Alzheimer disease type 1	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_10	NCBIGene:351	biolink:genetically_associated_with	MONDO:0007088	APP	Alzheimer disease type 1	infores:uniprot(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_11	NCBIGene:351	biolink:genetically_associated_with	MONDO:0100087	APP	familial Alzheimer disease	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_12	NCBIGene:351	biolink:genetically_associated_with	MONDO:0004975	APP	Alzheimer disease	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_13	NCBIGene:351	biolink:target_for	MONDO:0004975	APP	Alzheimer disease	infores:drugcentral(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_14	MONDO:0007088	biolink:subclass_of	MONDO:0004975	Alzheimer disease type 1	Alzheimer disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	e_15	MONDO:0100087	biolink:subclass_of	MONDO:0004975	familial Alzheimer disease	Alzheimer disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q2	e0	uuid:0ea2ee92-198e-11f0-be82-6045bdb3d4c0_e_14	MONDO:0004975	biolink:causes	MONDO:0007088	Alzheimer disease	Alzheimer disease type 1	infores:automat-robokop(primary_knowledge_source)
Q2	e0	e_5_e_14	MONDO:0004975	biolink:genetically_associated_with	MONDO:0007088	Alzheimer disease	Alzheimer disease type 1	infores:automat-robokop(primary_knowledge_source)
Q2	e0	e_9_e_14	MONDO:0004975	biolink:genetically_associated_with	MONDO:0007088	Alzheimer disease	Alzheimer disease type 1	infores:automat-robokop(primary_knowledge_source)
Q2	e0	e_10_e_14	MONDO:0004975	biolink:genetically_associated_with	MONDO:0007088	Alzheimer disease	Alzheimer disease type 1	infores:automat-robokop(primary_knowledge_source)
Q2	e0	e_11_e_15	MONDO:0004975	biolink:genetically_associated_with	MONDO:0100087	Alzheimer disease	familial Alzheimer disease	infores:automat-robokop(primary_knowledge_source)
Q3	e0	e_1	MONDO:0005148	biolink:related_to	NCBIGene:3630	type 2 diabetes mellitus	INS	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q3	e0	e_2	NCBIGene:3630	biolink:genetically_associated_with	MONDO:0005148	INS	type 2 diabetes mellitus	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q3	e0	e_3	NCBIGene:3630	biolink:genetically_associated_with	MONDO:0005148	INS	type 2 diabetes mellitus	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q3	e0	e_4	NCBIGene:3630	biolink:genetically_associated_with	MONDO:0005148	INS	type 2 diabetes mellitus	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q3	e0	e_5	NCBIGene:3630	biolink:genetically_associated_with	MONDO:0005148	INS	type 2 diabetes mellitus	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q4	e0	e_1	MONDO:0007254	biolink:related_to	NCBIGene:672	breast cancer	BRCA1	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q4	e0	uuid:0eae1526-198e-11f0-be82-6045bdb3d4c0	NCBIGene:672	biolink:causes	MONDO:0016419	BRCA1	hereditary breast carcinoma	infores:omim(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:medgen(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q4	e0	uuid:1eb9c75a-198e-11f0-be82-6045bdb3d4c0	NCBIGene:672	biolink:has_phenotype	MONDO:0004989	BRCA1	breast carcinoma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q4	e0	uuid:12636e0e-198e-11f0-be82-6045bdb3d4c0	NCBIGene:672	biolink:has_phenotype	MONDO:0004989	BRCA1	breast carcinoma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
